url,dsn,vsilist
https://listdata.thelist.tas.gov.au/opendata/data/ABALONE_COMMERCIAL_DIVE_BLOCKS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/ABALONE_COMMERCIAL_DIVE_BLOCKS_STATEWIDE.zip,abalone_commercial_dive_blocks_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/ABALONE_COMMERCIAL_DIVE_SUB_BLOCKS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/ABALONE_COMMERCIAL_DIVE_SUB_BLOCKS_STATEWIDE.zip,abalone_commercial_dive_sub_blocks_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/ACID_SULFATE_SOIL_SITES_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/ACID_SULFATE_SOIL_SITES_STATEWIDE.zip,acid_sulfate_soil_sites_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/BUILT_INFRASTRUCTURE_LINE_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/BUILT_INFRASTRUCTURE_LINE_STATEWIDE.zip,built_infrastructure_line_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/BUILT_INFRASTRUCTURE_POINT_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/BUILT_INFRASTRUCTURE_POINT_STATEWIDE.zip,built_infrastructure_point_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/BUILT_INFRASTRUCTURE_POLY_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/BUILT_INFRASTRUCTURE_POLY_STATEWIDE.zip,built_infrastructure_poly_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/CFT_SCENARIO_A2_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/CFT_SCENARIO_A2_STATEWIDE.zip,cft_scenario_a2_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/CFT_SCENARIO_B1_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/CFT_SCENARIO_B1_STATEWIDE.zip,cft_scenario_b1_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/COASTAL_VULNERABILITY_DERWENT_ESTUARY_VALUES_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/COASTAL_VULNERABILITY_DERWENT_ESTUARY_VALUES_STATEWIDE.zip,coastal_vulnerability_derwent_estuary_values_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/COASTAL_VULNERABILITY_DERWENT_ESTUARY_WEEDS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/COASTAL_VULNERABILITY_DERWENT_ESTUARY_WEEDS_STATEWIDE.zip,coastal_vulnerability_derwent_estuary_weeds_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/DHHS_AMBULANCE_STATIONS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/DHHS_AMBULANCE_STATIONS_STATEWIDE.zip,dhhs_ambulance_stations_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/ENWAVE_GAS_DECLARED_PIPELINE_CORRIDOR_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/ENWAVE_GAS_DECLARED_PIPELINE_CORRIDOR_STATEWIDE.zip,Enwave_Gas_Declared_Pipeline_Corridor_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/EPA_AQUATIC_ECOSYSTEM_DGVS_FOR_SURFACE_WATER_CATCHMENTS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/EPA_AQUATIC_ECOSYSTEM_DGVS_FOR_SURFACE_WATER_CATCHMENTS_STATEWIDE.zip,EPA_Aquatic_Ecosystem_DGVs_for_Surface_Water_Catchments_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/EPA_DISINFECTED_SEWAGE_DISCHARGE_VESSELS_CARRYING_LESS_THAN_16_PEOPLE_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/EPA_DISINFECTED_SEWAGE_DISCHARGE_VESSELS_CARRYING_LESS_THAN_16_PEOPLE_STATEWIDE.zip,EPA_disinfected_sewage_discharge_vessels_carrying_less_than_16_people_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/EPA_NON_DISINFECTED_SEWAGE_DISCHARGE_VESSELS_CARRYING_LESS_THAN_16_PEOPLE_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/EPA_NON_DISINFECTED_SEWAGE_DISCHARGE_VESSELS_CARRYING_LESS_THAN_16_PEOPLE_STATEWIDE.zip,EPA_non_disinfected_sewage_discharge_vessels_carrying_less_than_16_people_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/EPA_SEWAGE_DISCHARGE_VESSELS_CARRYING_16_OR_MORE_PEOPLE_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/EPA_SEWAGE_DISCHARGE_VESSELS_CARRYING_16_OR_MORE_PEOPLE_STATEWIDE.zip,EPA_sewage_discharge_vessels_carrying_16_or_more_people_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/EPA_SWIMMING_BEACHES_AND_MONITORED_RECREATIONAL_WATERS_DURING_SUMMER_PERIOD_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/EPA_SWIMMING_BEACHES_AND_MONITORED_RECREATIONAL_WATERS_DURING_SUMMER_PERIOD_STATEWIDE.zip,EPA_Swimming_Beaches_and_monitored_recreational_waters_during_summer_period_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/EPA_UNDERGROUND_PETROLEUM_STORAGE_SYSTEMS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/EPA_UNDERGROUND_PETROLEUM_STORAGE_SYSTEMS_STATEWIDE.zip,EPA_Underground_Petroleum_Storage_Systems_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/FT_EMERGENCY_MEETING_POINTS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/FT_EMERGENCY_MEETING_POINTS_STATEWIDE.zip,FT_Emergency_Meeting_Points_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/GAS_PIPELINE_PLANNING_CORRIDOR_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/GAS_PIPELINE_PLANNING_CORRIDOR_STATEWIDE.zip,Gas_Pipeline_Planning_Corridor_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/GIANT_KELP_AERIAL_SURVEY_2019_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/GIANT_KELP_AERIAL_SURVEY_2019_STATEWIDE.zip,Giant_Kelp_Aerial_Survey_2019_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/HARVEST_TONNAGES_MACROCYSTIS_PYRIFERA_1970_1971_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/HARVEST_TONNAGES_MACROCYSTIS_PYRIFERA_1970_1971_STATEWIDE.zip,Harvest_Tonnages_Macrocystis_pyrifera_1970_1971_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/HERITAGE_TASMANIA_HMS_FEATURES_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/HERITAGE_TASMANIA_HMS_FEATURES_STATEWIDE.zip,Heritage_Tasmania_HMS_Features_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_OVERLAY_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_OVERLAY_STATEWIDE.zip,interim_planning_scheme_overlay_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_OVERLAY_STATEWIDE_OLD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_OVERLAY_STATEWIDE_OLD.zip,interim_planning_scheme_overlay_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_ZONE_BOUNDARIES_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_ZONE_BOUNDARIES_STATEWIDE.zip,interim_planning_scheme_zone_boundaries_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_ZONING_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/INTERIM_PLANNING_SCHEME_ZONING_STATEWIDE.zip,interim_planning_scheme_zoning_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIALLY_SUITABLE_FOR_AGRICULTURE_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIALLY_SUITABLE_FOR_AGRICULTURE_STATEWIDE.zip,Land_Potentially_Suitable_for_Agriculture_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIAL_SUIT_AGRIC_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIAL_SUIT_AGRIC_CIRCULAR_HEAD.zip,municipality_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIAL_SUIT_AGRIC_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIAL_SUIT_AGRIC_STATEWIDE.zip,Land_Potential_Suit_Agric_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIAL_SUIT_AGRIC_TASMAN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LAND_POTENTIAL_SUIT_AGRIC_TASMAN.zip,municipality_tasman.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_FORESTRY_TASMANIA_INDEX_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_FORESTRY_TASMANIA_INDEX_STATEWIDE.zip,lidar_forestry_tasmania_index_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_ALL_PROJECTS_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_ALL_PROJECTS_STATEWIDE.zip,lidar_index_all_projects_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_CLIMATE_FUTURES_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_CLIMATE_FUTURES_STATEWIDE.zip,lidar_index_climate_futures_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_COAL_MINES_PORT_ARTHUR_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_COAL_MINES_PORT_ARTHUR_STATEWIDE.zip,lidar_index_coal_mines_port_arthur_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_DPAC_COASTAL_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_DPAC_COASTAL_STATEWIDE.zip,lidar_index_dpac_coastal_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_LATEST_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_LATEST_STATEWIDE.zip,lidar_index_latest_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_MT_WELLINGTON_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIDAR_INDEX_MT_WELLINGTON_STATEWIDE.zip,lidar_index_mt_wellington_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BREAK_O_DAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BREAK_O_DAY.zip,list_2d_building_polys_break_o_day.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BREAK_O_DAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BREAK_O_DAY.zip,municipality_break_o_day.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BRIGHTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BRIGHTON.zip,list_2d_building_polys_brighton.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BRIGHTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BRIGHTON.zip,municipality_brighton.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BURNIE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BURNIE.zip,list_2d_building_polys_burnie.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BURNIE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_BURNIE.zip,municipality_burnie.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_COAST.zip,list_2d_building_polys_central_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_COAST.zip,municipality_central_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_HIGHLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_HIGHLANDS.zip,list_2d_building_polys_central_highlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_HIGHLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CENTRAL_HIGHLANDS.zip,municipality_central_highlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CIRCULAR_HEAD.zip,list_2d_building_polys_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CIRCULAR_HEAD.zip,municipality_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CLARENCE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CLARENCE.zip,list_2d_building_polys_clarence.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CLARENCE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_CLARENCE.zip,municipality_clarence.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DERWENT_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DERWENT_VALLEY.zip,list_2d_building_polys_derwent_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DERWENT_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DERWENT_VALLEY.zip,municipality_derwent_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DEVONPORT.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DEVONPORT.zip,list_2d_building_polys_devonport.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DEVONPORT.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DEVONPORT.zip,municipality_devonport.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DORSET.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DORSET.zip,list_2d_building_polys_dorset.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DORSET.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_DORSET.zip,municipality_dorset.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_FLINDERS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_FLINDERS.zip,list_2d_building_polys_flinders.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_FLINDERS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_FLINDERS.zip,municipality_flinders.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GEORGE_TOWN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GEORGE_TOWN.zip,list_2d_building_polys_george_town.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GEORGE_TOWN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GEORGE_TOWN.zip,municipality_george_town.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLAMORGAN_SPRING_BAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLAMORGAN_SPRING_BAY.zip,list_2d_building_polys_glamorgan_spring_bay.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLAMORGAN_SPRING_BAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLAMORGAN_SPRING_BAY.zip,municipality_glamorgan_spring_bay.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLENORCHY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLENORCHY.zip,list_2d_building_polys_glenorchy.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLENORCHY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_GLENORCHY.zip,municipality_glenorchy.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HOBART.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HOBART.zip,list_2d_building_polys_hobart.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HOBART.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HOBART.zip,municipality_hobart.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HUON_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HUON_VALLEY.zip,list_2d_building_polys_huon_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HUON_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_HUON_VALLEY.zip,municipality_huon_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KENTISH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KENTISH.zip,list_2d_building_polys_kentish.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KENTISH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KENTISH.zip,municipality_kentish.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KINGBOROUGH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KINGBOROUGH.zip,list_2d_building_polys_kingborough.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KINGBOROUGH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KINGBOROUGH.zip,municipality_kingborough.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KING_ISLAND.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KING_ISLAND.zip,list_2d_building_polys_king_island.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KING_ISLAND.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_KING_ISLAND.zip,municipality_king_island.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LATROBE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LATROBE.zip,list_2d_building_polys_latrobe.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LATROBE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LATROBE.zip,municipality_latrobe.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LAUNCESTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LAUNCESTON.zip,list_2d_building_polys_launceston.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LAUNCESTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_LAUNCESTON.zip,municipality_launceston.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_MEANDER_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_MEANDER_VALLEY.zip,list_2d_building_polys_meander_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_MEANDER_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_MEANDER_VALLEY.zip,municipality_meander_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_NORTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_NORTHERN_MIDLANDS.zip,list_2d_building_polys_northern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_NORTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_NORTHERN_MIDLANDS.zip,municipality_northern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SORELL.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SORELL.zip,list_2d_building_polys_sorell.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SORELL.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SORELL.zip,municipality_sorell.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SOUTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SOUTHERN_MIDLANDS.zip,list_2d_building_polys_southern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SOUTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_SOUTHERN_MIDLANDS.zip,municipality_southern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_TASMAN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_TASMAN.zip,list_2d_building_polys_tasman.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_TASMAN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_TASMAN.zip,municipality_tasman.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WARATAH_WYNYARD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WARATAH_WYNYARD.zip,list_2d_building_polys_waratah_wynyard.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WARATAH_WYNYARD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WARATAH_WYNYARD.zip,municipality_waratah_wynyard.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WEST_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WEST_COAST.zip,list_2d_building_polys_west_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WEST_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_2D_BUILDING_POLYS_WEST_COAST.zip,municipality_west_coast.gdb
